# 録音_20260615_113654
検出言語: ja (確信度: 1.00)
音声時間: 3597.2秒
[53:56] おかえりはできるのか
[53:59] そうですね
[54:00] 紹介を
[54:01] 受けなくて
[54:07] だからあれ取らなくても
[54:09] これが
[54:10] 外部に紹介はできないです
[54:12] 組み合いの内部
[54:13] はい
[54:14] 組み合いの内部で
[54:15] 組み合いの内部から
[54:17] おかえり取っていく
[54:18] そうです
[54:19] なぜ地震にいたくて
[54:20] おかえりですね
[54:24] 組み合いで
[54:25] 決めとけばいいのか
[54:27] はい
[54:28] あとはここは
[54:29] 僕はハミデルが
[54:30] 入ってもいいんじゃないかな
[54:31] 職業紹介
[54:32] そういう
[54:33] 外から持ってきて
[54:34] 紹介して
[54:37] で
[54:38] その分の費用を
[54:39] ハミデルが
[54:41] 職業紹介
[54:42] で形を行う
[54:43] なるほど
[54:45] というのが
[54:47] できる
[54:48] それできたら
[54:49] メリットあります
[54:50] それができます
[54:51] で
[54:52] 組み合いの
[54:53] 組み合いに入らないと
[54:54] けども内部に入る
[54:55] はい
[54:57] 職業紹介
[54:58] それだったら
[55:03] 集合支援
[55:04] 別に無視で持たなくても
[55:07] 内部は集合支援の
[55:08] 人材紹介を
[55:09] やればいい
[55:11] 集合支援の人材紹介
[55:13] 組み合いに対して
[55:19] ってことです
[55:21] ただ組み合いは
[55:23] 基本的には送り出し機関
[55:25] と契約を
[55:26] 交わしているので
[55:27] 普通はここから
[55:28] 集合支援だけだと思うんです
[55:30] 事業協和
[55:31] はい
[55:32] もうはじめか
[55:33] 提携しているみたいな
[55:34] で内側にいるので
[55:36] この管理費を
[55:37] 取るっていう
[55:38] スキームができるだけ
[55:39] なんで
[55:40] 普段普通のところは
[55:41] たぶん入る余地がない
[55:42] なんじゃないか
[55:45] じゃあ
[55:49] どこの
[55:50] 送り出し機関持ってる
[55:51] そうです
[55:52] 組み合いは
[55:53] だから
[55:54] うちは使った
[55:55] 組み合いだったら
[55:56] うちがそこに
[55:58] 持ってないから
[55:59] 兵器人に
[56:00] 対するみたいな
[56:01] そうです
[56:02] ハミデルに
[56:08] 対する
[56:09] 集合支援のメンバーに
[56:10] ハミデルで
[56:13] 顔絵さんが
[56:14] ハミデルで
[56:15] 集合支援の業務
[56:17] 契約でやってたら
[56:18] ややくるんだよ
[56:19] そうです
[56:20] 顔絵さんが
[56:21] 顔絵さんに
[56:22] 紹介する
[56:23] ややくハミデルの顔絵
[56:28] で集合支援
[56:29] さっき送り出し機関から
[56:31] 紹介もらう
[56:32] それを
[56:33] 組み合いの顔絵さんに
[56:34] 作ったときに
[56:44] ややく集合支援
[56:47] で
[56:51] 集合支援ビザで
[56:52] 採用している企業に
[56:53] 影響をかける
[56:54] 組み合いで
[56:55] 組み合いとして
[56:56] そうですね
[56:57] 集合支援
[56:58] 外職だと
[56:59] これから集合支援
[57:00] やりたいっていう企業に
[57:01] 声をかけて
[57:02] そういった
[57:04] 集合支援の人たちを
[57:05] 派遣するので
[57:06] うちの組み合いに
[57:07] 入って
[57:14] みたいなことです
[57:15] 組み合いで
[57:16] 増やしてくる
[57:46] 一旦
[57:47] 集資協ですね
[57:52] 大簡単ですよ
[57:55] はい
[57:56] 集資機関で
[57:58] 取る前の機関と
[58:00] 取った後は
[58:11] הפ提支に立く
[58:13] 組み合いが入って
[58:17] 水徹で
[58:20] 組め合いに入って
[58:24] 入ってきたお金を
[58:25] いたくり落として
[58:26] ダック
[58:28] ただそれ を
[58:29] 全部出す
[58:30] みたいな
[58:31] どういう不明を
[58:32] 出す
[58:33] blend
[58:34] 上
[58:36] 15
[58:40] gin
[58:41] 作成とか 修行務の例えば組合員が
[58:48] この修行支援の子たちに 例えば指導をするとか
[58:52] 監督するっていうのは修行務なんで これは痛くちっちゃダメですよ
[58:56] 組合の組合員を給与もあいない
[59:00] そうですね 処理を作成するとか
[59:04] まくまで補助業務であれば 痛くなったの
[59:13] ただ組合は組合としてしっかりと
[59:17] 利益というか なのでにより運営してかなきゃいけない
[59:24] 一つの会社ですよ
[59:29] 一つの会社を立ち上げて
[59:33] この修行の立ちに行かなくなると
[59:40] 修行支援 支援業務で入ってくろうかねと
[59:44] 消化圧戦や人の圧戦で 圧戦はエティジー
[59:49] ハミデルが圧戦して ハミデルに帰るといける
[59:53] ハミデルが全員が圧戦して
